발표시간,지역,발효시각,해당지역,내용
2024-12-27 23:40,대전·세종·충청남도,(1) 풍랑예비특보 해제 : 2024년 12월 27일 23시 40분,충남북부앞바다(당진 평수구역),
2024-12-28 06:30,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2024년 12월 28일 06시 30분,(1) 풍랑주의보 해제 : 충남북부앞바다(태안·서산 북쪽 평수구역),
2024-12-28 07:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 12월 28일 07시 00분 / (2) 풍랑주의보 해제 : 2024년 12월 28일 09시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-01-03 17:50,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 03일 17시 50분,(1) 대설주의보 발표 : 충청남도(서천),
2025-01-03 18:40,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 03일 18시 40분,(1) 대설주의보 해제 : 충청남도(서천),
2025-01-06 16:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 01월 06일 16시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 06일 17시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 7일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 7일 늦은 오후(15시~18시)
2025-01-06 16:01,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 01월 06일 16시 01분,(1) 풍랑주의보 해제 : 충남북부앞바다(당진 평수구역),
2025-01-07 07:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 01월 07일 07시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(태안·서산 북쪽 평수구역),
2025-01-07 09:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 01월 07일 09시 00분 / (2) 풍랑주의보 해제 : 2025년 01월 07일 09시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-01-07 09:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 07일 09시 30분,(1) 대설주의보 발표 : 충청남도(태안. 보령),
2025-01-07 10:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 07일 10시 00분,(1) 대설주의보 발표 : 충청남도(서천. 홍성),
2025-01-07 14:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 07일 14시 00분,(1) 대설주의보 해제 : 충청남도(보령. 서천),
2025-01-07 15:30,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 07일 15시 30분,(1) 대설주의보 해제 : 충청남도(태안. 홍성),
2025-01-07 19:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 07일 19시 00분,(1) 대설주의보 발표 : 충청남도(보령. 서천),
2025-01-07 22:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 07일 22시 30분,(1) 대설주의보 발표 : 충청남도(태안),
2025-01-08 01:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 01시 00분,(1) 대설주의보 발표 : 충청남도(부여. 청양. 홍성),
2025-01-08 02:00,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 08일 02시 00분,(1) 대설경보 변경 : 충청남도(서천),
2025-01-08 03:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 03시 30분,(1) 대설주의보 발표 : 충청남도(논산),
2025-01-08 04:20,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 04시 20분,(1) 대설주의보 발표 : 충청남도(천안),
2025-01-08 05:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 08일 05시 00분 / (2) 대설주의보 변경 : 2025년 01월 08일 05시 00분,(1) 대설주의보 해제 : 충청남도(천안) / (2) 대설주의보 변경 : 충청남도(서천),
2025-01-08 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 01월 08일 21시 00분,(1) 한파주의보 발표 : 충청남도(천안. 공주. 아산. 논산. 금산. 부여. 청양. 예산. 계룡). 대전. 세종,
2025-01-08 12:50,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 12시 50분,(1) 대설주의보 발표 : 충청남도(계룡),
2025-01-08 17:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 01월 08일 17시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 08일 18시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 9일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 9일 밤(21시~24시)
2025-01-08 19:20,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 19시 20분,(1) 대설주의보 발표 : 충청남도(천안),
2025-01-08 20:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 20시 30분,(1) 대설주의보 발표 : 충청남도(아산. 예산. 당진. 서산),
2025-01-08 21:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 08일 21시 30분,(1) 대설주의보 발표 : 세종,
2025-01-09 03:30,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 09일 03시 30분,(1) 대설주의보 해제 : 충청남도(천안. 아산. 논산. 부여. 청양. 예산. 당진. 계룡). 세종,
2025-01-09 17:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 09일 17시 00분,(1) 대설주의보 해제 : 충청남도(태안. 서산. 홍성),
2025-01-09 20:30,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 09일 20시 30분,(1) 대설주의보 해제 : 충청남도(보령. 서천),
2025-01-10 00:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 01월 10일 00시 00분 / (2) 풍랑주의보 해제 : 2025년 01월 10일 01시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-01-10 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 01월 10일 20시 00분,(1) 한파주의보 발표 : 충청남도(당진. 서산. 보령. 서천. 홍성),
2025-01-11 04:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 11일 04시 00분,(1) 대설주의보 해제 : 충청남도(서천),
2025-01-11 05:50,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 11일 05시 50분,(1) 대설주의보 발표 : 충청남도(보령),
2025-01-11 09:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 11일 09시 00분,(1) 대설주의보 해제 : 충청남도(보령),
2025-01-11 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2025년 01월 11일 10시 00분,(1) 한파주의보 해제 : 충청남도(태안 제외). 대전. 세종,
2025-01-12 08:50,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 12일 08시 50분,(1) 대설주의보 발표 : 충청남도(보령),
2025-01-12 10:10,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 12일 10시 10분,(1) 대설주의보 해제 : 충청남도(보령),
2025-01-27 06:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 27일 06시 00분,(1) 대설주의보 발표 : 충청남도(예산. 계룡),
2025-01-27 07:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 01월 27일 08시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 27일 08시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 29일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 29일 오전(09시~12시)
2025-01-27 07:20,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 27일 07시 20분,(1) 대설주의보 발표 : 충청남도(청양. 당진),
2025-01-27 10:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 27일 10시 00분,(1) 대설주의보 발표 : 충청남도(금산). 대전. 세종,
2025-01-27 11:50,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 27일 11시 50분,(1) 대설주의보 해제 : 충청남도(청양. 예산. 당진),
2025-01-27 17:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 27일 17시 00분,(1) 대설주의보 발표 : 충청남도(아산. 예산. 태안. 당진. 서산),
2025-01-27 17:50,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 27일 17시 50분,(1) 대설주의보 발표 : 충청남도(천안. 공주. 홍성),
2025-01-27 19:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 01월 27일 19시 30분,(1) 대설주의보 발표 : 충청남도(논산. 부여. 청양. 보령. 서천),
2025-01-27 20:00,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 27일 20시 00분,(1) 대설경보 변경 : 충청남도(당진),
2025-01-27 21:30,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 27일 21시 30분,(1) 대설경보 변경 : 충청남도(아산),
2025-01-27 22:00,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 27일 22시 00분,(1) 대설경보 변경 : 충청남도(천안. 서산),
2025-01-28 01:30,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 28일 01시 30분,(1) 대설경보 변경 : 충청남도(공주. 계룡). 세종,
2025-01-28 03:50,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 28일 03시 50분,(1) 대설경보 변경 : 충청남도(부여),
2025-01-28 04:00,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 28일 04시 00분,(1) 대설경보 변경 : 충청남도(청양). 대전,
2025-01-28 06:10,대전·세종·충청남도,(1) 대설경보 변경 : 2025년 01월 28일 06시 10분,(1) 대설경보 변경 : 충청남도(논산. 금산),
2025-01-28 16:00,대전·세종·충청남도,(1) 대설주의보 변경 : 2025년 01월 28일 16시 00분,(1) 대설주의보 변경 : 충청남도(천안. 공주. 아산. 논산. 금산. 부여. 청양. 당진. 서산. 계룡). 대전. 세종,
2025-01-29 06:30,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 01월 29일 06시 30분,(1) 대설주의보 해제 : 충청남도(천안. 아산. 금산. 당진. 계룡). 대전. 세종,
2025-01-29 08:30,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 01월 29일 08시 30분,(1) 풍랑주의보 해제 : 충남북부앞바다(당진 평수구역),
2025-01-29 09:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 01월 29일 09시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 태안·서산 북쪽 평수구역),
2025-01-29 09:30,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 01월 29일 10시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(안면도 서쪽 평수구역). 충남남부앞바다(평수구역),
2025-01-29 10:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 01월 29일 10시 00분 / (2) 풍랑주의보 해제 : 2025년 01월 29일 11시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-01-29 11:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 01월 29일 11시 00분 / (2) 대설주의보 해제 : 2025년 01월 29일 12시 00분,(1) 한파주의보 발표 : 충청남도(천안) / (2) 대설주의보 해제 : 충청남도(공주. 논산. 부여. 청양. 예산. 태안. 서산. 보령. 서천. 홍성),
2025-01-30 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2025년 01월 30일 10시 00분,(1) 한파주의보 해제 : 충청남도(천안),
2025-02-03 04:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 02월 03일 05시 00분 / (2) 풍랑주의보 발표 : 2025년 02월 03일 06시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 5일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 5일 오전(09시~12시)
2025-02-03 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 02월 03일 21시 00분,(1) 한파주의보 발표 : 충청남도(천안. 공주. 아산. 논산. 금산. 부여. 청양. 예산. 계룡). 대전. 세종,
2025-02-03 23:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 03일 23시 00분,(1) 대설주의보 발표 : 충청남도(보령. 서천),
2025-02-04 05:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 04일 05시 30분 / (2) 대설주의보 해제 : 2025년 02월 04일 05시 30분,(1) 대설주의보 발표 : 충청남도(아산) / (2) 대설주의보 해제 : 충청남도(보령. 서천),
2025-02-04 07:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 04일 07시 00분,(1) 대설주의보 발표 : 충청남도(천안). 세종,
2025-02-04 11:20,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 02월 04일 11시 20분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 당진 평수구역),
2025-02-04 15:10,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 02월 04일 15시 10분,(1) 대설주의보 해제 : 충청남도(천안. 아산). 세종,
2025-02-04 23:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 04일 23시 00분,(1) 대설주의보 발표 : 충청남도(서천),
2025-02-04 23:40,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 04일 23시 40분,(1) 대설주의보 발표 : 충청남도(천안. 아산. 보령),
2025-02-05 03:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 02월 05일 03시 00분,(1) 대설주의보 해제 : 충청남도(천안. 아산). 세종,
2025-02-05 04:30,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 02월 05일 04시 30분 / (2) 풍랑주의보 해제 : 2025년 02월 05일 04시 30분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-02-05 06:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 02월 05일 06시 00분,(1) 대설주의보 해제 : 충청남도(보령. 서천),
2025-02-05 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 02월 05일 10시 00분,(1) 한파주의보 발표 : 충청남도(서천. 홍성),
2025-02-05 19:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 05일 19시 30분,(1) 대설주의보 발표 : 충청남도(천안. 아산),
2025-02-05 20:20,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 05일 20시 20분,(1) 대설주의보 발표 : 세종,
2025-02-05 23:10,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 02월 05일 23시 10분,(1) 대설주의보 해제 : 충청남도(천안. 아산). 세종,
2025-02-06 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2025년 02월 06일 10시 00분,(1) 한파주의보 해제 : 충청남도(아산. 논산. 부여. 예산. 서천. 홍성). 대전. 세종,
2025-02-06 14:40,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 06일 14시 40분,(1) 대설주의보 발표 : 충청남도(아산. 예산. 태안. 당진. 서산. 홍성),
2025-02-06 16:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 06일 16시 00분,(1) 대설주의보 발표 : 충청남도(청양. 보령),
2025-02-06 16:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 06일 16시 30분,(1) 대설주의보 발표 : 충청남도(부여. 서천),
2025-02-06 17:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 06일 17시 00분,(1) 대설주의보 발표 : 충청남도(천안. 공주). 세종,
2025-02-06 18:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 02월 06일 18시 30분,(1) 대설주의보 발표 : 충청남도(논산. 금산. 계룡). 대전,
